/* DATA DESCRIPTION:
Citation:	Kaiser, David; Konovalov, Sergey K; Arz, Helge Wolfgang; Voss, Maren; Krüger, Siegfried; Pollehne, Falk; Jeschek, Jenny; Waniek, Joanna J (2019): Black Sea water column dissolved nutrients and dissolved and particulate organic matter from winter 2013, Maria S. Merian cruise MSM33. PANGAEA, https://doi.org/10.1594/PANGAEA.898717, 
MSM33_783-1	2013-11-18T02:52	31.45670	44.69700	124.00				2.18		3.45	11.12		0.26	0.00	0.04	0.06	2.08			1.49		45.47		8.3218	20.1911
MSM33_783-1	2013-11-18T02:52	31.45670	44.69700	127.00				1.56		1.49	4.78		0.12	0.00	0.19	0.07	1.30			1.71		51.11		8.4037	20.4143
MSM33_783-1	2013-11-18T02:52	31.45670	44.69700	129.00				1.55		1.30	4.18		0.11	0.00	0.35	0.08	1.12			1.86		52.30		8.4321	20.4923
MSM33_783-1	2013-11-18T02:52	31.45670	44.69700	132.00				1.59		0.59	1.88		0.06	0.50	1.52	0.07	0.00			3.25		57.47		8.4673	20.6054
MSM33_783-1	2013-11-18T02:52	31.45670	44.69700	137.00				3.06		0.20	0.65		0.03	2.99	3.03	0.03	0.00			4.63		60.92		8.5148	20.7681
MSM33_783-1	2013-11-18T02:52	31.45670	44.69700	140.00				4.80		0.05	0.16		0.02	4.98	4.78	0.03	0.00			5.14		61.72		8.5247	20.8050
MSM33_783-1	2013-11-18T02:52	31.45670	44.69700	145.00				5.17		0.00	0.00		0.00	12.44	5.16	0.02	0.00			5.82		66.53		8.5503	20.9010
MSM33_785-1	2013-11-18T10:10	31.45660	44.69700	128.00				1.70		1.31	4.19		0.11	0.00	0.62	0.11	0.97			2.07		53.73		8.4500	20.5502
MSM33_785-1	2013-11-18T10:10	31.45660	44.69700	131.00				1.44		1.02	3.26		0.09	0.00	0.38	0.07	0.98			1.99		52.67		8.4816	20.6533
MSM33_785-1	2013-11-18T10:10	31.45660	44.69700	137.00				1.47		0.60	1.91		0.06	0.00	1.40	0.06	0.00			3.13		56.54		8.5317	20.8322
MSM33_785-1	2013-11-18T10:10	31.45660	44.69700	140.00				4.97		0.57	1.81		0.06	4.48	4.95	0.02	0.00			5.55		62.60		8.5417	20.8692
MSM33_792-1	2013-11-19T06:46	33.22800	43.53580	1000.50						0.00	0.00		0.00											8.9585	22.2894
MSM33_792-1	2013-11-19T06:46	33.22800	43.53580	1548.50				87.31	101.2	0.00	0.00	120.9	0.00	360.35	87.31	0.00	0.00		12	7.14	0.061	277.70	0.34	9.0430	22.3293
MSM33_792-1	2013-11-19T06:46	33.22800	43.53580	2129.00			-27.04	86.39	106.8	0.00	0.00	123.7	0.00	381.18	86.39	0.00	0.00		8	6.62	0.044	265.29	0.29	9.1240	22.3359
MSM33_792-1	2013-11-19T06:46	33.22800	43.53580	299.50			-26.94	27.95	38.7	0.00	0.00	124.6	0.00	95.29	27.95	0.00	0.00		7	4.40	0.036	117.04	0.27	8.8342	21.8223
MSM33_792-1	2013-11-19T06:46	33.22800	43.53580	30.25	0.67	0.76	-23.07	0.37	13.6	100.64	309.60	197.9	6.95	0.00	0.33	0.02	0.03	0.17	20	0.03	0.094	4.74	0.56	9.2015	18.4676
MSM33_792-1	2013-11-19T06:46	33.22800	43.53580	399.75			-27.23	40.01		0.00	0.00		0.00	139.56	40.01	0.00	0.00		5	5.06	0.031	151.60	0.60	8.8726	21.9643
MSM33_792-1	2013-11-19T06:46	33.22800	43.53580	50.00	0.04	0.07	-26.34	2.37	11.5	22.94	74.75	145.1	1.69	0.00	0.00	0.03	2.34	0.06	14	0.99	0.087	29.26	0.41	7.9648	19.4395
MSM33_792-1	2013-11-19T06:46	33.22800	43.53580	600.00			-27.42	59.10		0.00	0.00		0.00	223.40	59.10	0.00	0.00		5	6.04	0.026	205.85	0.42	8.8984	22.1448
MSM33_792-1	2013-11-19T06:46	33.22800	43.53580	71.25	0.01	0.01	-27.32	2.43	11.8	3.08	9.91	134.1	0.24	0.00	0.24	0.02	2.17	0.02	3	1.30	0.021	44.13	0.45	8.3584	20.2213
MSM33_792-1	2013-11-19T06:46	33.22800	43.53580	798.75			-27.39	70.16		0.00	0.00		0.00	282.76	70.16	0.00	0.00		5	6.39	0.031	232.46	0.37	8.9259	22.2419
MSM33_792-1	2013-11-19T06:46	33.22800	43.53580	99.75			-27.91	2.03	8.7	0.04	0.14	128.2	0.02	0.00	2.00	0.03	0.00		5	6.18	0.026	60.99	0.26	8.5298	20.8303
MSM33_792-1	2013-11-19T06:46	33.22800	43.53584	3.00	0.58	0.63	-23.15	1.79	10.0	101.96	292.43	195.0	6.56	0.00	1.75	0.01	0.03	0.10	16	0.06	0.097	4.96	0.45	14.1325	18.3420
MSM33_793-1	2013-11-19T12:40	33.92270	43.53580	102.00				1.08		0.77	2.45		0.07	0.00	0.62	0.09	0.38			3.63		57.28		8.5211	20.7634
MSM33_793-1	2013-11-19T12:40	33.92270	43.53580	104.50				1.50		0.36	1.16		0.04	0.25	1.45	0.05	0.00			4.83		59.66		8.5263	20.8006
MSM33_793-1	2013-11-19T12:40	33.92270	43.53580	107.00				2.62		0.00	0.00		0.00	1.00	2.58	0.04	0.00			6.55		61.98		8.5380	20.8522
MSM33_793-1	2013-11-19T12:40	33.92270	43.53580	79.75				2.21		1.95	6.30		0.16	0.00	0.25	0.03	1.93			1.25		42.21		8.3362	20.1367
MSM33_793-1	2013-11-19T12:40	33.92270	43.53580	84.50				2.06		3.52	11.31		0.27	0.00	0.14	0.03	1.89			1.25		44.85		8.3979	20.3056
MSM33_793-1	2013-11-19T12:40	33.92270	43.53580	89.50				1.59		2.40	7.69		0.19	0.00	0.00	0.02	1.56			1.09		47.79		8.4462	20.4549
MSM33_793-1	2013-11-19T12:40	33.92270	43.53580	94.50				0.68		0.88	2.81		0.08	0.00	0.15	0.03	0.51			0.19		51.57		8.4781	20.5691
MSM33_793-1	2013-11-19T12:40	33.92270	43.53580	99.50				0.76		1.51	4.82		0.12	0.00	0.17	0.05	0.54			1.56		53.55		8.5158	20.7282
MSM33_793-1	2013-11-19T12:40	33.92270	43.53588	109.50				3.85		0.00	0.00		0.00	1.50	3.82	0.03	0.00			7.46		64.31		8.5548	20.9185
MSM33_793-1	2013-11-19T12:40	33.92270	43.53590	114.50				5.04		0.18	0.57		0.03	3.50	5.02	0.02	0.00			7.24		66.51		8.5698	20.9717
MSM33_796-1	2013-11-19T16:57	33.92269	43.53580	4.25	0.62	0.71	-22.67	0.30	10.7	99.72	280.94	194.8	6.31	0.00	0.24	0.02	0.03	0.17	15	0.00	0.095	0.89	0.67	14.9784	18.2282
MSM33_796-1	2013-11-19T16:57	33.92280	43.53580	120.00	0.00	0.02	-27.42	6.51	9.6	0.00	0.00	131.3	0.00	5.73	6.50	0.01	0.00	0.03	5	6.56	0.036	67.64	0.38	8.5796	21.0101
MSM33_796-1	2013-11-19T16:57	33.92280	43.53580	1550.00			-27.32	104.29	100.5	0.00	0.00	123.5	0.00	357.22	104.29	0.00	0.00		8	8.10	0.042	314.56	0.33	9.0433	22.3291
MSM33_796-1	2013-11-19T16:57	33.92280	43.53580	1750.00				106.16	107.9	0.00	0.00	117.7	0.00	374.93	106.16	0.00	0.00		10	7.89	0.055	325.90	0.39	9.0767	22.3349
MSM33_796-1	2013-11-19T16:57	33.92280	43.53580	22.00	0.59	0.67	-22.99	0.28	11.0	99.22	279.51	197.0	6.27	0.00	0.24	0.01	0.03	0.15	15	0.00	0.095	0.66	0.35	14.9882	18.2306
MSM33_796-1	2013-11-19T16:57	33.92280	43.53580	399.75				43.80		0.00	0.00		0.00	137.47	43.80	0.00	0.00			5.62		166.79		8.8739	21.9653
MSM33_796-1	2013-11-19T16:57	33.92280	43.53580	40.00	0.39	0.48	-24.27	0.98	9.7	99.25	310.10	181.6	6.96	0.00	0.83	0.05	0.09	0.17	14	0.02	0.080	4.22	0.56	9.8535	18.4061
MSM33_796-1	2013-11-19T16:57	33.92280	43.53580	600.50				60.74		0.00	0.00		0.00	209.86	60.74	0.00	0.00			6.26		210.04		8.8982	22.1270
MSM33_796-1	2013-11-19T16:57	33.92280	43.53580	82.00	0.62	0.70	-23.43	0.31	10.5					0.00	0.26	0.01	0.04	0.15	13	0.00	0.051	0.64	0.51	8.3937	20.2981
MSM33_796-1	2013-11-19T16:57	33.92280	43.53582	299.75				34.71	37.3	0.00	0.00	118.9	0.00	94.25	34.71	0.00	0.00		5	5.39	0.029	145.89	0.25	8.8381	21.8356
MSM33_796-1	2013-11-19T16:57	33.92280	43.53584	2150.50			-27.27	105.27	106.6	0.00	0.00	122.1	0.00	376.49	105.27	0.00	0.00		7	7.94	0.040	325.07	0.41	9.1263	22.3360
MSM33_796-1	2013-11-19T16:57	33.92280	43.53590	1000.30				88.64		0.00	0.00		0.00	310.36	88.64	0.00	0.00			7.64		282.65		8.9581	22.2879
MSM33_796-1	2013-11-19T16:57	33.92280	43.53590	800.00				77.41		0.00	0.00		0.00	276.51	77.41	0.00	0.00			6.98		252.63		8.9239	22.2307
MSM33_797-1	2013-11-20T04:30	35.38477	43.53577	4.50	0.62	0.70	-21.62	0.25	10.4	100.08	285.18	192.7	6.40	0.00	0.21	0.02	0.03	0.15	16	0.04	0.101	1.01	0.70	14.3787	18.2089
MSM33_797-1	2013-11-20T04:30	35.38480	43.53580	1000.00				79.87		0.00	0.00		0.00	312.44	79.87	0.00	0.00			5.93		232.64		8.9561	22.2823
MSM33_797-1	2013-11-20T04:30	35.38480	43.53580	112.50		0.01		0.25	7.1	0.19	0.59	129.4	0.03	1.04	0.13	0.05	0.08	0.05	6	0.66	0.030	54.87	0.52	8.4911	20.6619
MSM33_797-1	2013-11-20T04:30	35.38480	43.53580	1550.00			-26.62	93.14	101.7	0.00	0.00	120.4	0.00	358.27	93.14	0.00	0.00		8	6.71	0.040	269.18	0.34	9.0419	22.3283
MSM33_797-1	2013-11-20T04:30	35.38480	43.53580	1750.00			-26.09	93.65	104.0	0.00	0.00	121.5	0.00	378.57	93.65	0.00	0.00		7	6.43	0.044	265.91	0.47	9.0776	22.3354
MSM33_797-1	2013-11-20T04:30	35.38480	43.53580	2156.00			-26.12	97.08	108.0	0.00	0.00	126.9	0.00	378.05	97.08	0.00	0.00		8	6.84	0.046	277.95	0.40	9.1270	22.3358
MSM33_797-1	2013-11-20T04:30	35.38480	43.53580	300.00			-26.13	33.14	34.8	0.00	0.00	113.7	0.00	90.09	33.14	0.00	0.00		10	5.31	0.049	137.55	0.54	8.8270	21.7901
MSM33_797-1	2013-11-20T04:30	35.38480	43.53580	34.00	0.50	0.58	-22.85	0.26	9.7	94.61	282.05	184.9	6.33	0.00	0.20	0.03	0.03	0.16	15	0.00	0.087	2.82	0.62	10.0075	18.3747
MSM33_797-1	2013-11-20T04:30	35.38480	43.53580	399.75				42.89		0.00	0.00		0.00	131.23	42.89	0.00	0.00			5.32		158.82		8.8686	21.9449
MSM33_797-1	2013-11-20T04:30	35.38480	43.53580	40.25	0.44	0.56	-25.79	0.46	10.2	84.82	274.85	172.0	6.17	0.00	0.13	0.13	0.19	0.24	13	0.08	0.071	6.72	0.62	8.3328	18.4478
MSM33_797-1	2013-11-20T04:30	35.38480	43.53580	600.00				55.79		0.00	0.00		0.00	214.54	55.79	0.00	0.00			5.26		179.50		8.8987	22.1242
MSM33_797-1	2013-11-20T04:30	35.38480	43.53580	800.00				64.77		0.00	0.00		0.00	272.87	64.77	0.00	0.00			5.42		199.05		8.9234	22.2281
MSM33_797-1	2013-11-20T04:30	35.38480	43.53580	95.75	0.00	0.01	-26.74	2.46	10.8	3.43	11.03	133.7	0.26	0.00	0.19	0.02	2.25	0.02	3	1.41	0.021	44.87	0.36	8.3627	20.3062
MSM33_801-1	2013-11-21T00:06	36.20588	43.90578	4.25	0.57	0.65	-21.68	0.77	10.7	100.64	281.67	193.1	6.32	0.00	0.74	0.02	0.00	0.17	13	0.00	0.087	1.60	0.44	15.3282	18.0720
MSM33_801-1	2013-11-21T00:06	36.20590	43.90580	107.25	0.00	0.01	-26.13	0.46	10.5			137.0		0.00	0.05	0.16	0.26	0.02	13	0.00	0.070	3.46	0.39	8.3679	20.3163
MSM33_801-1	2013-11-21T00:06	36.20590	43.90580	132.50	0.01	0.01	-27.07	3.64	10.0			136.0		2.08	3.60	0.04	0.00	0.01	6	7.19	0.037	65.30	0.60	8.5444	20.8592
MSM33_801-1	2013-11-21T00:06	36.20590	43.90580	1550.00				86.11	102.2	0.00	0.00	124.3	0.00	359.31	86.11	0.00	0.00		8	6.92	0.040	272.17	0.49	9.0432	22.3284
MSM33_801-1	2013-11-21T00:06	36.20590	43.90580	1646.00				87.94	103.5	0.00	0.00	123.9	0.00	366.60	87.94	0.00	0.00		9	7.10	0.044	281.10	0.64	9.0590	22.3317
MSM33_801-1	2013-11-21T00:06	36.20590	43.90580	1905.80				88.36	107.4	0.00	0.00	122.1	0.00	380.66	88.36	0.00	0.00		9	8.01	0.049	287.98	0.43	9.0969	22.3357
MSM33_801-1	2013-11-21T00:06	36.20590	43.90580	30.25	0.54	0.64	-22.51	0.73	10.2			175.6			0.21	0.25	0.27	0.20	20	0.03	0.082	3.24	0.48	11.7565	18.2480
MSM33_801-1	2013-11-21T00:06	36.20590	43.90580	300.00				29.41	36.0	0.00	0.00	115.5	0.00	89.05	29.41	0.00	0.00		5	4.65	0.030	126.20	0.62	8.8242	21.7745
MSM33_801-1	2013-11-21T00:06	36.20590	43.90580	400.00				41.72		0.00	0.00		0.00	135.39	41.72	0.00	0.00			5.44		163.21		8.8692	21.9490
MSM33_801-1	2013-11-21T00:06	36.20590	43.90580	59.50	0.02	0.05	-26.14	1.50	11.9			160.3		0.00	0.06	0.04	1.39	0.06	5	0.38	0.030	14.98	0.41	8.0918	18.7651
MSM33_801-1	2013-11-21T00:06	36.20590	43.90580	600.00				54.24		0.00	0.00		0.00	212.46	54.24	0.00	0.00			5.69		192.67		8.8985	22.1248
MSM33_801-1	2013-11-21T00:06	36.20590	43.90580	800.25				69.58		0.00	0.00		0.00	279.11	69.58	0.00	0.00			6.48		235.33		8.9248	22.2336
MSM33_801-1	2013-11-21T00:06	36.20590	43.90580	995.50				77.32		0.00	0.00		0.00	311.92	77.32	0.00	0.00			6.71		251.73		8.9567	22.2855
MSM33_802-1	2013-11-21T02:52	36.20590	43.90580	104.00				2.49		3.86	12.42		0.29	0.00	0.07	0.02	2.40			1.41		44.87		8.3602	20.2978
MSM33_802-1	2013-11-21T02:52	36.20590	43.90580	106.75				2.02		3.25	10.43		0.25	0.00	0.01	0.03	1.97			1.45		47.45		8.4009	20.4183
MSM33_802-1	2013-11-21T02:52	36.20590	43.90580	112.00				1.44		1.77	5.67		0.14	0.00	0.07	0.02	1.35			1.51		51.44		8.4612	20.5750
MSM33_802-1	2013-11-21T02:52	36.20590	43.90580	114.00				0.69		0.42	1.34		0.05	0.00	0.28	0.03	0.37			1.32		55.72		8.4801	20.6245
MSM33_802-1	2013-11-21T02:52	36.20590	43.90580	127.25				1.58		0.31	0.99		0.04	0.00	1.55	0.03	0.00			4.64		60.95		8.5433	20.8571
MSM33_802-1	2013-11-21T02:52	36.20590	43.90580	135.00				3.72		0.05	0.15		0.02	4.77	3.72	0.00	0.00			6.44		59.17		8.5695	20.9603
MSM33_802-1	2013-11-21T02:52	36.20590	43.90580	146.00				6.45		0.00	0.00		0.00	15.32	6.45	0.00	0.00			4.66		58.60		8.6017	21.0823
MSM33_802-1	2013-11-21T02:52	36.20590	43.90580	163.00				10.43		0.00	0.00		0.00	22.35	10.43	0.00	0.00			4.50		72.89		8.6382	21.2157
MSM33_802-1	2013-11-21T02:52	36.20590	43.90580	181.75				12.81		0.00	0.00		0.00	30.38	12.81	0.00	0.00			4.13		76.02		8.6755	21.3527
MSM33_802-1	2013-11-21T02:52	36.20590	43.90580	205.50				18.62		0.00	0.00		0.00	43.94	18.62	0.00	0.00			4.60		97.05		8.7245	21.4926
MSM33_802-1	2013-11-21T02:52	36.20590	43.90580	242.00				23.44		0.00	0.00		0.00	60.01	23.43	0.01	0.00			4.93		112.53		8.7720	21.6270
MSM33_802-1	2013-11-21T02:52	36.20590	43.90580	55.50				1.07		71.32	232.83		5.23	0.00	0.13	0.04	0.90			0.30		11.65		8.1383	18.6528
MSM33_802-1	2013-11-21T02:52	36.20590	43.90580	61.25				1.62		57.20	187.16		4.21	0.00	0.08	0.03	1.50			0.42		17.26		8.0562	18.7983
MSM33_802-1	2013-11-21T02:52	36.20590	43.90580	70.50				2.20		46.00	150.64		3.39	0.00	0.22	0.03	1.96			0.65		21.80		7.9359	19.0840
MSM33_802-1	2013-11-21T02:52	36.20590	43.90580	76.50				2.47		35.09	114.79		2.59	0.00	0.16	0.03	2.28			0.83		26.15		7.9226	19.3320
MSM33_802-1	2013-11-21T02:52	36.20590	43.90580	80.00				3.12		25.22	82.17		1.86	0.00	0.34	0.03	2.75			1.03		30.84		7.9643	19.4884
MSM33_802-1	2013-11-21T02:52	36.20590	43.90580	86.00				3.10		20.10	65.34		1.48	0.00	0.22	0.03	2.85			1.16		33.81		8.0824	19.7199
MSM33_802-1	2013-11-21T02:52	36.20590	43.90580	87.50				3.39		15.95	51.69		1.17	0.00	0.44	0.03	2.92			1.21		36.07		8.0984	19.7595
MSM33_802-1	2013-11-21T02:52	36.20590	43.90580	95.25				3.42		9.39	30.38		0.70	0.00	0.51	0.03	2.88			1.34		40.40		8.2360	20.0366
MSM33_802-1	2013-11-21T02:52	36.20590	43.90580	98.25				3.18		7.14	23.03		0.53	0.00	0.35	0.03	2.80			1.37		41.82		8.2898	20.1407
MSM33_805-1	2013-11-21T08:54	36.31600	44.27915	3.00	0.65	0.71	-23.46	0.30	11.3	100.65	284.46	194.5	6.39	0.00	0.27	0.03	0.00	0.12	18	0.01	0.128	0.69	0.68	14.6924	18.2238
MSM33_805-1	2013-11-21T08:54	36.31600	44.27930	1000.00				93.39		0.00	0.00		0.00	321.41	93.39	0.00	0.00			7.62		298.05		8.9618	22.2905
MSM33_805-1	2013-11-21T08:54	36.31600	44.27930	106.00	0.01	0.02	-26.84	1.71	9.0			131.1		0.00	0.22	0.02	1.47	0.02	11	1.49	0.060	50.75	0.34	8.4301	20.4956
MSM33_805-1	2013-11-21T08:54	36.31600	44.27930	1200.00				95.99		0.00	0.00		0.00	341.76	95.99	0.00	0.00			7.61		302.04		8.9951	22.3133
MSM33_805-1	2013-11-21T08:54	36.31600	44.27930	126.50	0.65	0.72	-27.39	3.08	9.1			127.3		1.04	3.05	0.03	0.00	0.13	12	6.52	0.075	63.99	0.51	8.5442	20.8631
MSM33_805-1	2013-11-21T08:54	36.31600	44.27930	1300.00			-27.19	101.26	101.2	0.00	0.00	122.5	0.00	346.97	101.26	0.00	0.00		8	7.84	0.044	316.32	0.42	9.0135	22.3221
MSM33_805-1	2013-11-21T08:54	36.31600	44.27930	1400.00				103.49		0.00	0.00		0.00	364.19	103.49	0.00	0.00			7.94		324.01		9.0304	22.3275
MSM33_805-1	2013-11-21T08:54	36.31600	44.27930	1490.80			-26.74	106.32	107.0	0.00	0.00	120.4	0.00	373.58	106.32	0.00	0.00		10	8.45	0.056	332.53	0.42	9.0458	22.3306
MSM33_805-1	2013-11-21T08:54	36.31600	44.27930	24.25	0.62	0.70	-23.93	0.15	10.0			191.2			0.14	0.01	0.00	0.15	13	0.03	0.081	0.76	0.41	14.5499	18.2656
MSM33_805-1	2013-11-21T08:54	36.31600	44.27930	300.00				31.48	45.6	0.00	0.00		0.00	86.61	31.48	0.00	0.00		7	4.91	0.039	132.78	0.52	8.8267	21.7917
MSM33_805-1	2013-11-21T08:54	36.31600	44.27930	400.00				43.47		0.00	0.00		0.00	134.09	43.47	0.00	0.00			5.43		168.11		8.8678	21.9505
MSM33_805-1	2013-11-21T08:54	36.31600	44.27930	54.75	0.03	0.06	-26.36	1.84	11.0			151.3			0.13	0.02	1.68	0.06	6	0.57	0.038	20.21	0.75	7.9134	18.8603
MSM33_805-1	2013-11-21T08:54	36.31600	44.27930	600.00				66.10		0.00	0.00		0.00	218.62	66.10	0.00	0.00			6.54		227.75		8.8989	22.1349
MSM33_805-1	2013-11-21T08:54	36.31600	44.27930	800.00				84.23		0.00	0.00		0.00		84.23	0.00	0.00			7.31		275.90		8.9274	22.2406
MSM33_806-1	2013-11-21T11:20	36.31590	44.27930	105.00				1.74		2.19	7.03		0.17	0.00	0.32	0.03	1.38			1.49		51.21		8.4348	20.5031
MSM33_806-1	2013-11-21T11:20	36.31590	44.27930	107.50				1.51		1.58	5.07		0.13	0.00	0.25	0.03	1.23			1.46		51.81		8.4549	20.5551
MSM33_806-1	2013-11-21T11:20	36.31590	44.27930	110.00				1.20		1.24	3.96		0.10	0.00	0.13	0.02	1.05			1.46		53.32		8.4733	20.6133
MSM33_806-1	2013-11-21T11:20	36.31590	44.27930	112.50				1.06		0.71	2.26		0.07	0.00	0.17	0.02	0.88			1.17		54.18		8.4830	20.6466
MSM33_806-1	2013-11-21T11:20	36.31590	44.27930	115.25				0.40		0.41	1.30		0.04	0.00	0.14	0.08	0.18			0.30		56.15		8.4995	20.7029
MSM33_806-1	2013-11-21T11:20	36.31590	44.27930	118.00				0.49		0.32	1.03		0.04	0.00	0.41	0.01	0.06			1.76		57.69		8.5135	20.7499
MSM33_806-1	2013-11-21T11:20	36.31590	44.27930	121.00				0.99		0.49	1.55		0.05	0.25	0.92	0.02	0.04			2.66		58.73		8.5212	20.7766
MSM33_806-1	2013-11-21T11:20	36.31590	44.27930	124.00				1.60		0.86	2.74		0.08	0.00	1.57	0.03	0.00			4.39		60.65		8.5391	20.8422
MSM33_806-1	2013-11-21T11:20	36.31590	44.27930	128.00				2.90						1.00	2.86	0.04	0.00			6.25		63.60		8.5503	20.8852
MSM33_807-1	2013-11-21T16:35	36.31590	44.27930	109.00				1.34							0.16	0.03	1.15			1.48		52.99		8.4666	20.5967
MSM33_807-1	2013-11-21T16:35	36.31590	44.27930	112.00				0.97							0.06	0.02	0.90			1.23		53.75		8.4819	20.6425
MSM33_807-1	2013-11-21T16:35	36.31590	44.27930	118.00				0.65							0.43	0.02	0.20			1.87		56.99		8.5252	20.7934
MSM33_807-1	2013-11-21T16:35	36.31590	44.27930	128.25				3.49							3.48	0.01	0.00			6.74		64.45		8.5604	20.9097
MSM33_808-1	2013-11-21T17:33	36.31600	44.27930	101.25				1.59		1.94	6.22		0.15	0.00	0.09	0.01	1.49			1.45		50.60		8.3956	20.4056
MSM33_808-1	2013-11-21T17:33	36.31600	44.27930	109.50				0.91		0.63	2.01		0.06	0.00	0.14	0.03	0.74			0.94		54.46		8.4745	20.6230
MSM33_808-1	2013-11-21T17:33	36.31600	44.27930	114.25				0.92		0.19	0.59		0.03	0.25	0.91	0.01	0.00			2.79		58.31		8.4982	20.6983
MSM33_808-1	2013-11-21T17:33	36.31600	44.27930	129.50				4.89		0.00	0.00		0.00	6.79	4.88	0.01	0.00			7.11		66.68		8.5680	20.9540
MSM33_808-1	2013-11-21T17:33	36.31600	44.27930	145.75				8.24		0.00	0.00		0.00	15.85	8.24	0.00	0.00			5.89		71.48		8.6079	21.1044
MSM33_808-1	2013-11-21T17:33	36.31600	44.27930	162.50				10.52		0.00	0.00		0.00	23.90	10.52	0.00	0.00			4.18		69.22		8.6405	21.2360
MSM33_808-1	2013-11-21T17:33	36.31600	44.27930	177.25				13.80		0.00	0.00		0.00	31.45	13.78	0.02	0.00			4.38		80.36		8.6801	21.3668
MSM33_808-1	2013-11-21T17:33	36.31600	44.27930	194.25				18.74		0.00	0.00		0.00	44.02	18.74	0.00	0.00			4.51		94.53		8.7173	21.4763
MSM33_808-1	2013-11-21T17:33	36.31600	44.27930	236.25				24.08		0.00	0.00		0.00	58.11	24.08	0.00	0.00			4.83		112.93		8.7706	21.6255
MSM33_808-1	2013-11-21T17:33	36.31600	44.27930	62.25				2.24		48.21	157.97		3.55	0.00	0.27	0.02	1.95			0.64		20.69		7.9045	19.0345
MSM33_808-1	2013-11-21T17:33	36.31600	44.27930	69.50				2.55		34.51	112.89		2.54	0.00	0.09	0.01	2.45			0.84		25.69		7.8834	19.2667
MSM33_808-1	2013-11-21T17:33	36.31600	44.27930	75.50				2.89		25.52	83.17		1.88	0.00	0.08	0.01	2.80			1.04		30.00		8.0065	19.5790
MSM33_808-1	2013-11-21T17:33	36.31600	44.27930	76.25				3.07		19.76	64.23		1.45	0.00	0.06	0.01	2.99			1.15		32.87		8.0247	19.6132
MSM33_808-1	2013-11-21T17:33	36.31600	44.27930	80.25				3.22		13.19	42.76		0.97	0.00	0.19	0.01	3.01			1.25		37.04		8.0972	19.7618
MSM33_808-1	2013-11-21T17:33	36.31600	44.27930	84.25				2.99		10.65	34.44		0.79	0.00	0.00	0.01	2.98			1.30		38.52		8.1663	19.9013
MSM33_808-1	2013-11-21T17:33	36.31600	44.27930	87.75				2.98		8.20	26.47		0.61	0.00	0.14	0.01	2.83			1.36		41.00		8.2263	20.0206
MSM33_808-1	2013-11-21T17:33	36.31600	44.27930	94.75				2.82		4.66	14.99		0.35	0.00	0.33	0.02	2.47			1.45		44.80		8.3115	20.2019
MSM33_808-1	2013-11-21T17:33	36.31600	44.27930	98.50				2.24		3.25	10.45		0.25	0.00	0.17	0.02	2.05			1.47		47.43		8.3633	20.3224
MSM33_809-1	2013-11-21T18:49	36.31600	44.27930	48.25				0.68		74.67	243.99		5.48		0.19	0.03	0.45			0.15		9.88		8.1329	18.6216
MSM33_814-1	2013-11-22T09:21	36.33840	44.56110	10.00				0.46							0.42	0.01	0.02			0.00		2.00		15.6293	17.9942
MSM33_814-1	2013-11-22T09:21	36.33840	44.56110	110.00				2.40							0.08	0.02	2.30			1.31		44.73		8.3466	20.2570
MSM33_814-1	2013-11-22T09:21	36.33840	44.56110	120.00				1.56							0.10	0.01	1.45			1.35		49.55		8.4398	20.4994
MSM33_814-1	2013-11-22T09:21	36.33840	44.56110	125.00				1.26							0.12	0.01	1.12			1.35		51.95		8.4568	20.5545
MSM33_814-1	2013-11-22T09:21	36.33840	44.56110	129.00				1.05							0.19	0.02	0.84			1.00		53.08		8.4810	20.6316
MSM33_814-1	2013-11-22T09:21	36.33840	44.56110	134.75				0.40							0.29	0.03	0.09			1.27		56.15		8.5061	20.7186
MSM33_814-1	2013-11-22T09:21	36.33840	44.56110	144.00				2.06							2.04	0.02	0.00			4.81		60.66		8.5369	20.8314
MSM33_814-1	2013-11-22T09:21	36.33840	44.56110	148.75				3.58							3.56	0.02	0.00			6.58		64.06		8.5564	20.9019
MSM33_814-1	2013-11-22T09:21	36.33840	44.56110	175.25				16.68							16.68	0.00	0.00			4.54		90.26		8.6441	21.2224
MSM33_814-1	2013-11-22T09:21	36.33840	44.56110	250.00				21.27							21.27	0.00	0.00			4.28		100.03		8.7702	21.6194
MSM33_814-1	2013-11-22T09:21	36.33840	44.56110	45.00				0.67							0.32	0.06	0.30			0.00		4.73		9.4755	18.2640
MSM33_814-1	2013-11-22T09:21	36.33840	44.56110	75.00				2.07							0.11	0.02	1.93			0.61		21.58		7.8731	18.9937
MSM33_816-1	2013-11-22T14:48	36.40910	44.60390	27.50	0.68	0.75	-23.62	0.32	11.1			195.2			0.28	0.01	0.03	0.14	12	0.03	0.078	0.93	0.55	15.5255	18.1280
MSM33_816-1	2013-11-22T14:48	36.40910	44.60399	3.00	0.67	0.74	-22.74	0.37	10.4			193.5			0.33	0.02	0.02	0.14	22	0.00	0.112	1.67	0.65	15.7065	17.9857
MSM33_816-1	2013-11-22T14:48	36.40910	44.60400	116.75	0.01	0.02	-26.76	1.84	9.4			129.9			0.31	0.02	1.52	0.02	13	1.59	0.044	50.08	0.49	8.4002	20.4080
